date,triplet
21-06-2023,"{""head"": ""Tesla Inc"", ""relation"": ""recent rally"", ""tail"": ""too sharp""}"
22-06-2023,"{""head"": ""Volkswagen AG"", ""relation"": ""sold"", ""tail"": ""349,000 BEVs""}"
22-06-2023,"{""head"": ""Tesla"", ""relation"": ""sold"", ""tail"": ""232,000 BEVs""}"
22-06-2023,"{""head"": ""Tesla"", ""relation"": ""delivered"", ""tail"": ""422,875 EVs worldwide in Q1 2023""}"
22-06-2023,"{""head"": ""Volkswagen"", ""relation"": ""has"", ""tail"": ""BEV order backlog of 260,000 orders just in Western Europe""}"
22-06-2023,"{""head"": ""Tesla"", ""relation"": ""has"", ""tail"": ""45,000+ superchargers worldwide""}"
23-06-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""hasMarketCapitalization"", ""tail"": ""800 billion""}"
23-06-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""hasNo"", ""tail"": ""dividends or share buybacks""}"
23-06-2023,"{""head"": ""Waymo"", ""relation"": ""hasDriven"", ""tail"": ""1 million miles without a human driver""}"
23-06-2023,"{""head"": ""Cruise"", ""relation"": ""hasDriven"", ""tail"": ""1 million miles without a human driver""}"
23-06-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""isGettingSued"", ""tail"": ""for misleading customers and safety concerns with its self-driving technology""}"
24-06-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""plans to require electric vehicle charging companies to include"", ""tail"": ""both Teslas standard, otherwise known as The North American Charging Standard (NACS) and the Combined Charging System (CCS) at charging stations""}"
24-06-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""has opened up"", ""tail"": ""its 2,000 Supercharger locations to other EV owners""}"
24-06-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""features"", ""tail"": ""in a list of the 25 listed companies most exposed to the worlds second-largest economy""}"
24-06-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""indicates"", ""tail"": ""higher charging prices at Superchargers""}"
24-06-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""might create"", ""tail"": ""bottlenecks of longlines at chargers across the Supercharging network""}"
25-06-2023,"{""head"": ""Tesla stock"", ""relation"": ""fell"", ""tail"": ""1.5%""}"
25-06-2023,"{""head"": ""Tesla stock"", ""relation"": ""reversed"", ""tail"": ""from 276.99 on Tuesday""}"
25-06-2023,"{""head"": ""Tesla stock"", ""relation"": ""has been downgraded"", ""tail"": ""three times during the week""}"
25-06-2023,"{""head"": ""Tesla stock"", ""relation"": ""is due for a break"", ""tail"": ""amid a broad market pullback""}"
25-06-2023,"{""head"": ""Tesla stock"", ""relation"": ""is the top holding"", ""tail"": ""across Ark Invests ETFs""}"
26-06-2023,"{""head"": ""Alphabet Inc"", ""relation"": ""stock downgraded"", ""tail"": ""UBS""}"
26-06-2023,"{""head"": ""Tesla Inc"", ""relation"": ""stock downgraded"", ""tail"": ""Goldman Sachs""}"
26-06-2023,"{""head"": ""Tesla Inc"", ""relation"": ""stock price change"", ""tail"": ""-6.06%""}"
26-06-2023,"{""head"": ""Tesla Inc"", ""relation"": ""stock added to watchlist"", ""tail"": ""None""}"
26-06-2023,"{""head"": ""Washington state"", ""relation"": ""EV charging requirement"", ""tail"": ""Tesla plug""}"
27-06-2023,"{""head"": ""Microsoft Corp"", ""relation"": ""boosted"", ""tail"": ""S&P 500""}"
27-06-2023,"{""head"": ""Apple Inc"", ""relation"": ""boosted"", ""tail"": ""S&P 500""}"
27-06-2023,"{""head"": ""Tesla Inc"", ""relation"": ""outperformed"", ""tail"": ""Meta Platforms Inc""}"
27-06-2023,"{""head"": ""Tesla Inc"", ""relation"": ""increased"", ""tail"": ""trading volume""}"
27-06-2023,"{""head"": ""Tesla Inc"", ""relation"": ""rose"", ""tail"": ""$250.21""}"
28-06-2023,"{""head"": ""Tesla"", ""relation"": ""increased share price"", ""tail"": ""Nasdaq""}"
28-06-2023,"{""head"": ""S&P 500"", ""relation"": ""decreased share price"", ""tail"": ""0.1%""}"
28-06-2023,"{""head"": ""Dow Jones Industrial Average"", ""relation"": ""decreased share price"", ""tail"": ""0.2%""}"
28-06-2023,"{""head"": ""Tesla"", ""relation"": ""increased share price"", ""tail"": ""S&P 500""}"
28-06-2023,"{""head"": ""Nvidia"", ""relation"": ""decreased share price"", ""tail"": ""1.8%""}"
29-06-2023,"{""head"": ""Tesla"", ""relation"": ""stock price change"", ""tail"": ""+0.49%""}"
29-06-2023,"{""head"": ""Tesla"", ""relation"": ""stock price"", ""tail"": ""$257.50""}"
29-06-2023,"{""head"": ""Tesla"", ""relation"": ""earnings per share"", ""tail"": ""$0.80""}"
29-06-2023,"{""head"": ""Tesla"", ""relation"": ""earnings growth"", ""tail"": ""5.26%""}"
29-06-2023,"{""head"": ""Tesla"", ""relation"": ""forward p e ratio"", ""tail"": ""73.88""}"
30-06-2023,"{""head"": ""SAE International"", ""relation"": ""aims to make an industry standard configuration"", ""tail"": ""of Tesla's charging connector in six months or less.""}"
30-06-2023,"{""head"": ""Tesla's charging technology"", ""relation"": ""has scored a string of victories"", ""tail"": ""in recent weeks.""}"
30-06-2023,"{""head"": ""Ford Motor"", ""relation"": ""would adopt NACS"", ""tail"": ""Tesla's charging technology.""}"
30-06-2023,"{""head"": ""Texas"", ""relation"": ""plan to mandate the inclusion"", ""tail"": ""of Tesla technology in charging stations.""}"
30-06-2023,"{""head"": ""A group of EV charger makers and operators"", ""relation"": ""is pushing back against"", ""tail"": ""Texas plan to mandate the inclusion of Tesla technology in charging stations.""}"
01-07-2023,"{""head"": ""Tesla Inc (TSLA)"", ""relation"": ""has received three downgrades to Neutral rating in the past two weeks"", ""tail"": ""None""}"
01-07-2023,"{""head"": ""Barclays"", ""relation"": ""lowered their rating of Tesla shares from Equal Weight to Overweight last week"", ""tail"": ""None""}"
01-07-2023,"{""head"": ""Short positions on Tesla (TSLA)"", ""relation"": ""are at 12-year highs"", ""tail"": ""None""}"
01-07-2023,"{""head"": ""Tesla TSLA (TSLA)"", ""relation"": ""has resumed its upward trend after shrugging off recent selling"", ""tail"": ""None""}"
01-07-2023,"{""head"": ""MarketBeat"", ""relation"": ""put a $300 price target on Tesla stock earlier this month"", ""tail"": ""None""}"
02-07-2023,"{""head"": ""Tesla"", ""relation"": ""sold"", ""tail"": ""466,000 BEVs""}"
02-07-2023,"{""head"": ""BYD"", ""relation"": ""sold"", ""tail"": ""251,685 electrified passenger vehicles""}"
02-07-2023,"{""head"": ""Tesla"", ""relation"": ""market capitalization"", ""tail"": ""$800 billion""}"
02-07-2023,"{""head"": ""BYD"", ""relation"": ""sales growth"", ""tail"": ""more than 70%""}"
02-07-2023,"{""head"": ""Tesla"", ""relation"": ""sales growth"", ""tail"": ""slower than BYD""}"
03-07-2023,"{""head"": ""Tesla Inc"", ""relation"": ""share price increased by"", ""tail"": ""6.9%""}"
03-07-2023,"{""head"": ""Tesla Inc"", ""relation"": ""added to fortune of Elon Musk"", ""tail"": ""US$13 billion""}"
03-07-2023,"{""head"": ""Tesla Inc"", ""relation"": ""delivery and production numbers exceeded expectations"", ""tail"": ""None""}"
03-07-2023,"{""head"": ""Tesla Inc"", ""relation"": ""surges in NASDAQ"", ""tail"": ""None""}"
03-07-2023,"{""head"": ""Tesla Inc"", ""relation"": ""leading electric vehicle manufacturer"", ""tail"": ""None""}"
04-07-2023,"{""head"": ""Tesla Inc."", ""relation"": ""looking to go further upstream"", ""tail"": ""rival of BYD Inc.""}"
04-07-2023,"{""head"": ""BYD Inc."", ""relation"": ""has a small project for the extraction side"", ""tail"": ""in Brazil""}"
04-07-2023,"{""head"": ""BYD Inc."", ""relation"": ""isn't working with partners"", ""tail"": ""in Brazil""}"
04-07-2023,"{""head"": ""Other companies"", ""relation"": ""notched huge gains in the first half"", ""tail"": ""with AI exposure including Tesla and Meta Platforms""}"
04-07-2023,"{""head"": ""AI frenzy"", ""relation"": ""could fuel the wider stock market"", ""tail"": ""for another couple of quarters""}"
05-07-2023,"{""head"": ""Tesla"", ""relation"": ""consensus rating from analysts"", ""tail"": ""Hold""}"
05-07-2023,"{""head"": ""Tesla"", ""relation"": ""produced vehicles in Q2"", ""tail"": ""479,700""}"
05-07-2023,"{""head"": ""Tesla"", ""relation"": ""delivered vehicles in Q2"", ""tail"": ""466,140""}"
05-07-2023,"{""head"": ""Tesla"", ""relation"": ""expected increase in production in Q2"", ""tail"": ""445,000""}"
05-07-2023,"{""head"": ""Tesla's revenue growth expectation for Q2"", ""relation"": ""percentage growth compared to last year"", ""tail"": ""45%""}"
06-07-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""has headquarters"", ""tail"": ""Austin""}"
06-07-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""reported deliveries of"", ""tail"": ""466,140 units""}"
06-07-2023,"{""head"": ""BYD Company Limited"", ""relation"": ""sold"", ""tail"": ""120,000+ hybrid vehicles""}"
06-07-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""is backed by"", ""tail"": ""Warren Buffett""}"
06-07-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""has declined in valuation"", ""tail"": ""due to frothy valuation""}"
07-07-2023,"{""head"": ""Tesla"", ""relation"": ""reported"", ""tail"": ""strong Q2 deliveries""}"
07-07-2023,"{""head"": ""ANET"", ""relation"": ""finding support"", ""tail"": ""21-day line""}"
07-07-2023,"{""head"": ""ANET"", ""relation"": ""has"", ""tail"": ""new base""}"
07-07-2023,"{""head"": ""Elon Musk"", ""relation"": ""bought"", ""tail"": ""Twitter""}"
07-07-2023,"{""head"": ""Tesla"", ""relation"": ""compared to"", ""tail"": ""BYD""}"
08-07-2023,"{""head"": ""Tesla"", ""relation"": ""stock price movement"", ""tail"": ""negative""}"
08-07-2023,"{""head"": ""Tesla"", ""relation"": ""EV sales"", ""tail"": ""increased 10% compared to Q1 2023""}"
08-07-2023,"{""head"": ""Tesla"", ""relation"": ""U.S. market share"", ""tail"": ""increased relative to Ford Motor, General Motors, and Rivian Automotive in Q1 and Q2 2023""}"
08-07-2023,"{""head"": ""Tesla"", ""relation"": ""price cuts"", ""tail"": ""helped the company capture more market share""}"
08-07-2023,"{""head"": ""Tesla Model 3"", ""relation"": ""price"", ""tail"": ""less than Tesla Model Y""}"
09-07-2023,"{""head"": ""Tesla"", ""relation"": ""manufactures"", ""tail"": ""electric vehicles""}"
09-07-2023,"{""head"": ""Tesla"", ""relation"": ""uses"", ""tail"": ""48-volt system""}"
09-07-2023,"{""head"": ""48-volt system"", ""relation"": ""reduces"", ""tail"": ""copper demand""}"
09-07-2023,"{""head"": ""Tesla"", ""relation"": ""has"", ""tail"": ""largest network of EV charging stations in America""}"
09-07-2023,"{""head"": ""EV road trips"", ""relation"": ""highlight"", ""tail"": ""importance of EV charging stations""}"
10-07-2023,"{""head"": ""Tesla"", ""relation"": ""fell"", ""tail"": ""almost 2%""}"
10-07-2023,"{""head"": ""Nasdaq 100"", ""relation"": ""will go"", ""tail"": ""through a “special rebalance”""}"
10-07-2023,"{""head"": ""Alphabet"", ""relation"": ""fell"", ""tail"": ""over 2%""}"
10-07-2023,"{""head"": ""Microsoft"", ""relation"": ""slid"", ""tail"": ""more than 1%""}"
10-07-2023,"{""head"": ""Tesla"", ""relation"": ""has more than doubled"", ""tail"": ""year to date""}"
11-07-2023,"{""head"": ""Tesla Inc"", ""relation"": ""peer EV start-up"", ""tail"": ""Lordstown Motors""}"
11-07-2023,"{""head"": ""Tesla Inc"", ""relation"": ""demand challenges"", ""tail"": ""other EV firms""}"
11-07-2023,"{""head"": ""Tesla Inc"", ""relation"": ""price war"", ""tail"": ""other EV firms""}"
11-07-2023,"{""head"": ""(META), Microsoft Corporation (MSFT), NVIDIA Corporation (NVDA), and Tesla, Inc. (TSLA)"", ""relation"": ""Magnificent-7"", ""tail"": ""aggregate forward P/E of 33.2x""}"
11-07-2023,"{""head"": ""The “Magnificent-7” group"", ""relation"": ""premium to the overall index"", ""tail"": ""73.0%""}"
12-07-2023,"{""head"": ""Elon Musk"", ""relation"": ""is CEO of"", ""tail"": ""Tesla""}"
12-07-2023,"{""head"": ""Elon Musk"", ""relation"": ""is CEO of"", ""tail"": ""SpaceX""}"
12-07-2023,"{""head"": ""Elon Musk"", ""relation"": ""is owner of"", ""tail"": ""Twitter""}"
12-07-2023,"{""head"": ""Elon Musk"", ""relation"": ""is leader of"", ""tail"": ""xAI""}"
12-07-2023,"{""head"": ""xAI"", ""relation"": ""aims to understand"", ""tail"": ""the true nature of the universe""}"
13-07-2023,"{""head"": ""Tesla"", ""relation"": ""number of employees"", ""tail"": ""more than 100,000""}"
13-07-2023,"{""head"": ""Tesla"", ""relation"": ""revenue growth 1Q 2023"", ""tail"": ""24%""}"
13-07-2023,"{""head"": ""Tesla"", ""relation"": ""net profit growth 1Q 2023"", ""tail"": ""-24%""}"
13-07-2023,"{""head"": ""Tesla"", ""relation"": ""short seller losses"", ""tail"": ""78%""}"
13-07-2023,"{""head"": ""Tesla"", ""relation"": ""market capitalization"", ""tail"": ""$855 billion""}"
14-07-2023,"{""head"": ""Tesla (TSLA)"", ""relation"": ""has earnings scheduled for"", ""tail"": ""next week""}"
14-07-2023,"{""head"": ""Tesla earnings"", ""relation"": ""headline"", ""tail"": ""the week ahead""}"
14-07-2023,"{""head"": ""Tesla (TSLA)"", ""relation"": ""is the"", ""tail"": ""No. 1 holding across Ark Invests ETFs""}"
14-07-2023,"{""head"": ""Tesla stock"", ""relation"": ""is on"", ""tail"": ""the IBD Big Cap 20""}"
14-07-2023,"{""head"": ""Tesla earnings"", ""relation"": ""are due"", ""tail"": ""Wednesday night for the second quarter""}"
15-07-2023,"{""head"": ""Tesla (TSLA)"", ""relation"": ""lost"", ""tail"": ""9.8%""}"
15-07-2023,"{""head"": ""Tesla (TSLA)"", ""relation"": ""expected"", ""tail"": ""to top expectations""}"
15-07-2023,"{""head"": ""Coinbase shorts"", ""relation"": ""have paper losses of"", ""tail"": ""$2.9 billion""}"
15-07-2023,"{""head"": ""Coinbase shorts"", ""relation"": ""is the"", ""tail"": ""seventh least-profitable short""}"
15-07-2023,"{""head"": ""Coinbase shorts"", ""relation"": ""behind"", ""tail"": ""Tesla Inc., Nvidia Corp., Apple Inc., Microsoft Corp., Meta Platforms Inc. and Amazon.com Inc.""}"
16-07-2023,"{""head"": ""Tesla's first Cybertruck"", ""relation"": ""rolled off the assembly line"", ""tail"": ""Saturday in Austin, Texas""}"
16-07-2023,"{""head"": ""Tesla Inc.’s first Cybertruck"", ""relation"": ""rolled off the assembly line"", ""tail"": ""Saturday in Austin, Texas""}"
16-07-2023,"{""head"": ""Elon Musk"", ""relation"": ""replied on Twitter"", ""tail"": ""Congrats Tesla Team!""}"
16-07-2023,"{""head"": ""Tesla Inc"", ""relation"": ""tweeted"", ""tail"": ""First Cybertruck built at Giga Texas!""}"
16-07-2023,"{""head"": ""Tesla Inc"", ""relation"": ""built its first Cybertruck"", ""tail"": ""after years of delays""}"
17-07-2023,"{""head"": ""Tesla Inc."", ""relation"": ""has built"", ""tail"": ""first Cybertruck""}"
17-07-2023,"{""head"": ""Tesla stock"", ""relation"": ""hit a high"", ""tail"": ""2023""}"
17-07-2023,"{""head"": ""Tesla Inc."", ""relation"": ""scheduled to report earnings"", ""tail"": ""this week""}"
17-07-2023,"{""head"": ""EV giant Tesla"", ""relation"": ""rallied"", ""tail"": ""3.2%""}"
17-07-2023,"{""head"": ""Tesla Inc."", ""relation"": ""benchmark to index"", ""tail"": ""hundreds of billions""}"
18-07-2023,"{""head"": ""Tesla Inc."", ""relation"": ""has been scrambling to secure supplies"", ""tail"": ""due to rapid EV growth and tight lithium supplies""}"
18-07-2023,"{""head"": ""Cybertruck"", ""relation"": ""was finally completed on Jul 15"", ""tail"": ""at Teslas manufacturing facility in Austin TX""}"
18-07-2023,"{""head"": ""Cybertruck"", ""relation"": ""faced multiple setbacks and had to postpone the production timeline"", ""tail"": ""since its unveiling in 2019""}"
18-07-2023,"{""head"": ""Tesla"", ""relation"": ""provided significant discounts in the second quarter"", ""tail"": ""which came at the expense of its profit margins""}"
18-07-2023,"{""head"": ""Tesla"", ""relation"": ""will enter one of the most lucrative sectors of the U.S. market"", ""tail"": ""with the launch of the Cybertruck""}"
19-07-2023,"{""head"": ""Tesla"", ""relation"": ""CEO"", ""tail"": ""Elon Musk""}"
19-07-2023,"{""head"": ""xAI"", ""relation"": ""goal"", ""tail"": ""enhance value of Tesla""}"
19-07-2023,"{""head"": ""xAI"", ""relation"": ""founder"", ""tail"": ""Elon Musk""}"
19-07-2023,"{""head"": ""Tesla"", ""relation"": ""investment"", ""tail"": ""$1 billion on Project Dojo""}"
19-07-2023,"{""head"": ""Tesla"", ""relation"": ""Autopilot"", ""tail"": ""300 million miles of data""}"
20-07-2023,"{""head"": ""Tesla"", ""relation"": ""price cut"", ""tail"": ""electric vehicles""}"
20-07-2023,"{""head"": ""Tesla"", ""relation"": ""stock price"", ""tail"": ""declined nearly 10 percent""}"
20-07-2023,"{""head"": ""Tesla"", ""relation"": ""stock"", ""tail"": ""Number 1 stock across Ark Invest ETFs""}"
20-07-2023,"{""head"": ""S&P 500"", ""relation"": ""loss"", ""tail"": ""Tesla""}"
20-07-2023,"{""head"": ""Nasdaq"", ""relation"": ""loss"", ""tail"": ""Tesla""}"
21-07-2023,"{""head"": ""Tesla"", ""relation"": ""earnings fell short"", ""tail"": ""recession""}"
21-07-2023,"{""head"": ""Tesla"", ""relation"": ""priced for perfection"", ""tail"": ""stumbled""}"
21-07-2023,"{""head"": ""Johnson & Johnson"", ""relation"": ""surged"", ""tail"": ""lower valuation""}"
21-07-2023,"{""head"": ""Elon Musk"", ""relation"": ""complained"", ""tail"": ""world falling apart""}"
21-07-2023,"{""head"": ""NASDAQ Composite"", ""relation"": ""leadership"", ""tail"": ""megacap tech stocks""}"
22-07-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""offers"", ""tail"": ""84-month auto loans""}"
22-07-2023,"{""head"": ""Elon Musk"", ""relation"": ""said"", ""tail"": ""Tesla would “have to do something” about rising interest rates.""}"
22-07-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""delivered"", ""tail"": ""466,140 vehicles during the three months that ended in June""}"
22-07-2023,"{""head"": ""Tesla, Inc."", ""relation"": ""has sold"", ""tail"": ""fewer cars than it’s produced each of the last five quarters""}"
22-07-2023,"{""head"": ""Elon Musk"", ""relation"": ""said"", ""tail"": ""the company will have to keep lowering prices if interest rates continue to rise.""}"
